path_id,type,name,tag,layer,component_count,game_object,local_position,local_scale
393,GameObject,empty 4_3,,24,3,,,
394,GameObject,empty 14_4,,24,3,,,
395,GameObject,empty 5_3,,24,3,,,
396,GameObject,empty 3_8,,24,3,,,
397,GameObject,empty -1_0,,24,3,,,
398,GameObject,empty 11_8,,24,3,,,
399,GameObject,empty 1_7,,24,3,,,
400,GameObject,empty 8_9,,24,3,,,
401,GameObject,empty 2_1,,24,3,,,
402,GameObject,empty -1_1,,24,3,,,
403,GameObject,empty 6_15,,24,3,,,
404,GameObject,empty 10_13,,24,3,,,
405,GameObject,empty 12_9,,24,3,,,
406,GameObject,empty 12_17,,24,3,,,
407,GameObject,empty 5_1,,24,3,,,
408,GameObject,empty 7_5,,24,3,,,
409,GameObject,empty 0_13,,24,3,,,
410,GameObject,empty 2_11,,24,3,,,
411,GameObject,empty 6_10,,24,3,,,
412,GameObject,empty 6_16,,24,3,,,
413,GameObject,empty 1_9,,24,3,,,
414,GameObject,empty 0_3,,24,3,,,
415,GameObject,empty 0_9,,24,3,,,
416,GameObject,empty 9_18,,24,3,,,
417,GameObject,empty 7_17,,24,3,,,
418,GameObject,empty 0_15,,24,3,,,
419,GameObject,empty 10_17,,24,3,,,
420,GameObject,empty 14_14,,24,3,,,
421,GameObject,empty 7_11,,24,3,,,
422,GameObject,empty 9_12,,24,3,,,
423,GameObject,empty 7_10,,24,3,,,
424,GameObject,empty -1_13,,24,3,,,
425,GameObject,empty 6_14,,24,3,,,
426,GameObject,empty 0_4,,24,3,,,
427,GameObject,empty 10_2,,24,3,,,
428,GameObject,empty 1_16,,24,3,,,
429,GameObject,empty 2_0,,24,3,,,
430,GameObject,empty 3_2,,24,3,,,
431,GameObject,empty 10_7,,24,3,,,
432,GameObject,empty 3_3,,24,3,,,
433,GameObject,empty 6_0,,24,3,,,
434,GameObject,empty 4_13,,24,3,,,
435,GameObject,empty 0_0,,24,3,,,
436,GameObject,empty 7_7,,24,3,,,
437,GameObject,empty 8_13,,24,3,,,
438,GameObject,empty 9_5,,24,3,,,
439,GameObject,empty 3_9,,24,3,,,
440,GameObject,empty 5_11,,24,3,,,
441,GameObject,empty 13_3,,24,3,,,
442,GameObject,empty 11_7,,24,3,,,
443,GameObject,empty 2_10,,24,3,,,
444,GameObject,empty 3_18,,24,3,,,
445,GameObject,empty 1_5,,24,3,,,
446,GameObject,empty 8_7,,24,3,,,
447,GameObject,empty 0_19,,24,3,,,
448,GameObject,empty 2_15,,24,3,,,
449,GameObject,empty 5_5,,24,3,,,
450,GameObject,empty 7_4,,24,3,,,
451,GameObject,empty 12_14,,24,3,,,
452,GameObject,empty 11_15,,24,3,,,
453,GameObject,empty 6_13,,24,3,,,
454,GameObject,empty 1_17,,24,3,,,
455,GameObject,empty 14_3,,24,3,,,
456,GameObject,empty 11_17,,24,3,,,
457,GameObject,empty 2_4,,24,3,,,
458,GameObject,empty -1_2,,24,3,,,
459,GameObject,empty 3_5,,24,3,,,
460,GameObject,empty 7_2,,24,3,,,
461,GameObject,empty 10_16,,24,3,,,
462,GameObject,empty 10_9,,24,3,,,
463,GameObject,empty 9_8,,24,3,,,
464,GameObject,empty 10_0,,24,3,,,
465,GameObject,empty 2_12,,24,3,,,
466,GameObject,empty 13_14,,24,3,,,
467,GameObject,empty 6_7,,24,3,,,
468,GameObject,empty 10_18,,24,3,,,
469,GameObject,empty 7_8,,24,3,,,
470,GameObject,empty 6_8,,24,3,,,
471,GameObject,empty 14_0,,24,3,,,
472,GameObject,empty 9_11,,24,3,,,
473,GameObject,empty 4_4,,24,3,,,
474,GameObject,empty 14_-1,,24,3,,,
475,GameObject,empty 4_17,,24,3,,,
476,GameObject,empty 13_12,,24,3,,,
477,GameObject,empty 11_4,,24,3,,,
478,GameObject,empty 1_18,,24,3,,,
479,GameObject,empty 10_5,,24,3,,,
480,GameObject,empty 5_13,,24,3,,,
481,GameObject,empty 0_7,,24,3,,,
482,GameObject,empty 2_-1,,24,3,,,
483,GameObject,empty 3_14,,24,3,,,
484,GameObject,empty 8_3,,24,3,,,
485,GameObject,empty 12_5,,24,3,,,
486,GameObject,empty 9_2,,24,3,,,
487,GameObject,empty 6_6,,24,3,,,
488,GameObject,empty 11_18,,24,3,,,
489,GameObject,empty 1_0,,24,3,,,
490,GameObject,empty 9_9,,24,3,,,
491,GameObject,empty 10_3,,24,3,,,
492,GameObject,empty 12_7,,24,3,,,
493,GameObject,empty 11_0,,24,3,,,
494,GameObject,empty 6_12,,24,3,,,
495,GameObject,empty 2_9,,24,3,,,
496,GameObject,empty 12_13,,24,3,,,
497,GameObject,empty 12_0,,24,3,,,
498,GameObject,empty 3_4,,24,3,,,
499,GameObject,empty 8_5,,24,3,,,
500,GameObject,empty 13_4,,24,3,,,
501,GameObject,empty 13_13,,24,3,,,
502,GameObject,empty 3_7,,24,3,,,
503,GameObject,empty 2_19,,24,3,,,
504,GameObject,empty 9_0,,24,3,,,
505,GameObject,empty 3_17,,24,3,,,
506,GameObject,empty 12_12,,24,3,,,
507,GameObject,empty 6_1,,24,3,,,
508,GameObject,empty 4_1,,24,3,,,
509,GameObject,empty -1_12,,24,3,,,
510,GameObject,empty 6_5,,24,3,,,
511,GameObject,empty 9_16,,24,3,,,
512,GameObject,empty 0_14,,24,3,,,
513,GameObject,empty -1_15,,24,3,,,
514,GameObject,empty 4_14,,24,3,,,
515,GameObject,empty 4_5,,24,3,,,
516,GameObject,empty 9_15,,24,3,,,
517,GameObject,empty 3_1,,24,3,,,
518,GameObject,empty 2_7,,24,3,,,
519,GameObject,empty 6_2,,24,3,,,
520,GameObject,empty 12_18,,24,3,,,
521,GameObject,empty 1_12,,24,3,,,
522,GameObject,empty 11_12,,24,3,,,
523,GameObject,empty 3_0,,24,3,,,
524,GameObject,empty 3_-1,,24,3,,,
525,GameObject,empty 4_9,,24,3,,,
526,GameObject,empty 8_16,,24,3,,,
527,GameObject,empty 1_2,,24,3,,,
528,GameObject,empty 14_12,,24,3,,,
529,GameObject,empty 15_14,,24,3,,,
530,GameObject,empty 11_16,,24,3,,,
531,GameObject,empty 0_-1,,24,3,,,
532,GameObject,empty 0_17,,24,3,,,
533,GameObject,empty 6_4,,24,3,,,
534,GameObject,empty 3_13,,24,3,,,
535,GameObject,empty 9_6,,24,3,,,
536,GameObject,empty 4_16,,24,3,,,
537,GameObject,empty 2_2,,24,3,,,
538,GameObject,empty 1_19,,24,3,,,
539,GameObject,empty 11_6,,24,3,,,
540,GameObject,empty 1_4,,24,3,,,
541,GameObject,empty -1_18,,24,3,,,
542,GameObject,empty 1_3,,24,3,,,
543,GameObject,empty -1_3,,24,3,,,
544,GameObject,empty 7_9,,24,3,,,
545,GameObject,empty 2_18,,24,3,,,
546,GameObject,empty 11_5,,24,3,,,
547,GameObject,empty 10_10,,24,3,,,
548,GameObject,empty 3_11,,24,3,,,
549,GameObject,empty 8_10,,24,3,,,
550,GameObject,empty 7_12,,24,3,,,
551,GameObject,empty 4_15,,24,3,,,
552,GameObject,empty 13_1,,24,3,,,
553,GameObject,empty 10_14,,24,3,,,
554,GameObject,empty 14_1,,24,3,,,
555,GameObject,empty 6_9,,24,3,,,
556,GameObject,empty 11_13,,24,3,,,
557,GameObject,empty 3_16,,24,3,,,
558,GameObject,empty 8_17,,24,3,,,
559,GameObject,empty 8_11,,24,3,,,
560,GameObject,empty 1_14,,24,3,,,
561,GameObject,empty 12_16,,24,3,,,
562,GameObject,empty 4_0,,24,3,,,
563,GameObject,empty 12_3,,24,3,,,
564,GameObject,empty 2_5,,24,3,,,
565,GameObject,empty 2_17,,24,3,,,
566,GameObject,empty 0_5,,24,3,,,
567,GameObject,empty 3_15,,24,3,,,
568,GameObject,empty 11_1,,24,3,,,
569,GameObject,empty 7_13,,24,3,,,
570,GameObject,empty 8_14,,24,3,,,
571,GameObject,empty 2_16,,24,3,,,
572,GameObject,empty 5_16,,24,3,,,
573,GameObject,empty 12_11,,24,3,,,
574,GameObject,empty 12_2,,24,3,,,
575,GameObject,empty 12_4,,24,3,,,
576,GameObject,empty 8_1,,24,3,,,
577,GameObject,empty 2_6,,24,3,,,
578,GameObject,empty 5_15,,24,3,,,
579,GameObject,empty 8_6,,24,3,,,
580,GameObject,empty 15_12,,24,3,,,
581,GameObject,empty 9_1,,24,3,,,
582,GameObject,empty -1_16,,24,3,,,
583,GameObject,empty 0_6,,24,3,,,
584,GameObject,empty 12_10,,24,3,,,
585,GameObject,empty 7_-1,,24,3,,,
586,GameObject,empty 0_16,,24,3,,,
587,GameObject,empty 4_11,,24,3,,,
588,GameObject,empty 10_8,,24,3,,,
589,GameObject,empty 4_12,,24,3,,,
590,GameObject,empty 0_2,,24,3,,,
591,GameObject,empty 7_14,,24,3,,,
592,GameObject,empty 2_13,,24,3,,,
593,GameObject,empty -1_17,,24,3,,,
594,GameObject,empty -1_4,,24,3,,,
595,GameObject,empty 0_12,,24,3,,,
596,GameObject,empty 1_1,,24,3,,,
597,GameObject,empty 10_15,,24,3,,,
598,GameObject,empty 5_4,,24,3,,,
599,GameObject,empty 1_11,,24,3,,,
600,GameObject,empty 12_8,,24,3,,,
601,GameObject,empty 12_15,,24,3,,,
602,GameObject,empty 1_6,,24,3,,,
603,GameObject,empty 14_2,,24,3,,,
604,GameObject,empty -1_6,,24,3,,,
605,GameObject,empty 12_-1,,24,3,,,
606,GameObject,empty -1_14,,24,3,,,
607,GameObject,empty 13_2,,24,3,,,
608,GameObject,empty 8_8,,24,3,,,
609,GameObject,empty 3_12,,24,3,,,
610,GameObject,empty 8_4,,24,3,,,
611,GameObject,empty 13_-1,,24,3,,,
612,GameObject,empty 11_2,,24,3,,,
613,GameObject,empty 1_13,,24,3,,,
614,GameObject,empty 10_4,,24,3,,,
615,GameObject,empty -1_8,,24,3,,,
616,GameObject,empty 6_11,,24,3,,,
617,GameObject,empty 5_12,,24,3,,,
618,GameObject,empty 5_-1,,24,3,,,
619,GameObject,empty 7_15,,24,3,,,
620,GameObject,empty 1_15,,24,3,,,
621,GameObject,empty 2_8,,24,3,,,
622,GameObject,empty 3_6,,24,3,,,
623,GameObject,empty -1_5,,24,3,,,
624,GameObject,empty -1_11,,24,3,,,
625,GameObject,empty 13_5,,24,3,,,
626,GameObject,empty 12_6,,24,3,,,
627,GameObject,empty 15_13,,24,3,,,
628,GameObject,empty 0_1,,24,3,,,
629,GameObject,empty 7_0,,24,3,,,
630,GameObject,empty 1_10,,24,3,,,
631,GameObject,empty 10_11,,24,3,,,
632,GameObject,empty 14_5,,24,3,,,
633,GameObject,empty 9_4,,24,3,,,
634,GameObject,empty 5_14,,24,3,,,
635,GameObject,empty 11_11,,24,3,,,
636,GameObject,empty 4_-1,,24,3,,,
637,GameObject,empty 11_9,,24,3,,,
638,GameObject,empty 0_18,,24,3,,,
639,GameObject,empty 8_0,,24,3,,,
640,GameObject,empty 11_14,,24,3,,,
641,GameObject,empty 7_1,,24,3,,,
642,GameObject,empty 13_0,,24,3,,,
643,GameObject,empty 8_15,,24,3,,,
644,GameObject,empty 7_3,,24,3,,,
645,GameObject,empty 9_3,,24,3,,,
646,GameObject,empty 12_1,,24,3,,,
647,GameObject,empty 9_14,,24,3,,,
648,GameObject,empty 8_18,,24,3,,,
649,GameObject,empty 10_6,,24,3,,,
650,GameObject,empty -1_7,,24,3,,,
651,GameObject,empty -1_9,,24,3,,,
652,GameObject,empty 10_12,,24,3,,,
653,GameObject,empty 10_1,,24,3,,,
654,GameObject,empty 2_3,,24,3,,,
655,GameObject,empty 8_2,,24,3,,,
656,GameObject,empty 1_8,,24,3,,,
657,GameObject,empty 4_2,,24,3,,,
658,GameObject,empty 5_6,,24,3,,,
659,GameObject,empty 0_8,,24,3,,,
660,GameObject,empty 3_10,,24,3,,,
661,GameObject,empty 2_14,,24,3,,,
662,GameObject,empty 5_0,,24,3,,,
663,GameObject,empty 9_10,,24,3,,,
664,GameObject,empty 7_16,,24,3,,,
665,GameObject,empty 8_12,,24,3,,,
666,GameObject,empty 14_13,,24,3,,,
667,GameObject,empty 9_17,,24,3,,,
668,GameObject,empty 1_-1,,24,3,,,
669,GameObject,empty 9_13,,24,3,,,
670,GameObject,empty 13_11,,24,3,,,
671,GameObject,empty 7_6,,24,3,,,
672,GameObject,empty 11_3,,24,3,,,
673,GameObject,empty -1_10,,24,3,,,
674,GameObject,empty 9_7,,24,3,,,
